SciKG PDF vocabulary v3 - GROUNDED + FILTERED (378 papers)
Derived from the raw vocabulary by OMITTING junk terms. Nothing is
altered: every surviving string still appears verbatim in a source PDF
at its recorded char_span. The raw file remains the evidence record.
Stopword list: vocab_stopwords.csv (extend it as needed).
Junk = stopword match, <2 chars, or numeric/punctuation only.

=== instrument (737 distinct) ===
  x1  Sebia Hydrasys Scan 2
  x1  semi-micro calorimeter
  x1  SFC-ICP-MS
  x1  Shimadzu 5000A TOC analyzer
  x1  Shimadzu FT-IR spectrometer
  x1  Shimadzu GCMS-QP2010 SE
  x1  Shimadzu high-temperature catalytic oxidation total OC analyzer (TOC-L CPH)
  x1  Shimadzu high-temperature catalytic oxidation total organic carbon analyzer (TOC-L CPH)
  x1  Shimadzu IRAffinity-1S
  x1  Shimadzu MALDI-8020
  x1  Shimadzu photo diode array detector
  x1  Shimadzu QP 2010 SE
  x1  Shimadzu TOC -LCPH analyzer
  x1  Shimadzu TOC total organic carbon analyzer
  x1  Shimadzu TOC Vcsn
  x1  Shimadzu TOC-L CPH analyzer
  x1  Shimadzu TOC-L CPH high temperature catalytic oxidation total organic analyzer
  x1  Shimadzu TOC-L CPH high temperature catalytic oxidation total organic carbon analyzer
  x1  Shimadzu TOC-L CPH/CPN analyzer
  x1  Shimadzu TOC-L CSH/CSN analyzer
  x1  Shimadzu TOC-L total organic carbon analyzer
  x1  Shimadzu TOC-LCPH/CPN
  x1  Shimadzu TOC-LCSH
  x1  Shimadzu TOC-LCSN
  x1  Shimadzu TOC-V analyzer
  x1  Shimadzu TOC-V CPN Analyser
  x1  Shimadzu TOC-V WS analyzer
  x1  Shimadzu TOC-VCPH
  x1  Shimadzu TOC-Vcph
  x1  Shimadzu TOC-VCSH Total Organic Carbon Analyzer
  x1  Shimadzu TOC/TN analyzer
  x1  Shimadzu TOCL CPH analyzer
  x1  Shimadzu TOCLC/TN analyzer
  x1  Shimadzu TOCLCPH analyzer
  x1  Shimadzu TOCV CSH analyzer
  x1  Shimadzu total organic carbon (TOC) analyzer
  x1  Shimadzu Total Organic Carbon Analyzer
  x1  Shimadzu Total Organic Carbon analyzer
  x1  Shimadzu UV-1601PC
  x1  Shimadzu™ TOC-L high temperature catalytic combustion analyzer
  x1  Sievers InnovOx TOC Analyzer
  x1  SM-21
  x1  Solarix 7 T TIMS-FT-ICR MS
  x1  SolariX 9.4 T FT-ICR MS
  x1  SolariXR
  x1  Specim Single Core Scanner
  x1  spectrofluorometer
  x1  Spectrum Two FT-IR spectrophotometer
  x1  Spectrum Two FTIR spectrophotometer
  x1  SRI 8610C
  x1  Stelar SpinMaster FFC-2000
  x1  StepOnePlusTM thermocycler
  x1  Subglacial Underwater Reconnaissance Flow-through Fluorescence Spectrometer (SURFFS)
  x1  supercritical fluid chromatography inductively coupled plasma mass spectrometry (SFC-ICPMS)
  x1  Superdex 200 Increase 10/300 GL
  x1  SURFFS
  x1  Synapt G2 HDMS
  x1  Synrad 48-2
  x1  T FT-ICR
  x1  TG 209
  x1  Thermo commercial station
  x1  Thermo Finnigan 253 gas mass spectrometer
  x1  Thermo Finnigan Elemental Analyzer
  x1  Thermo Finnigan Elemental Analyzer (FLASH EA 112)
  x1  Thermo Finnigan MAT Deltaplus
  x1  Thermo Fisher EA-Isolink-CNSOH elemental analyzer
  x1  Thermo Fisher Ion Max APPI source
  x1  Thermo Fisher Scientific Orbitrap Eclipse TM Tribrid TM MS
  x1  Thermo Fisher UltiMate 3000
  x1  Thermo FLASH 2000
  x1  Thermo Fusion
  x1  Thermo Scienti fi c Element XR
  x1  Thermo Scienti fi c Element XRsector fi eld ICP-HRMS
  x1  Thermo Scienti fi c FLASH 2000 element analyzer
  x1  Thermo Scienti fi c Gas Bench II
  x1  Thermo Scienti fi c Orbitrap Fusion Lumos
  x1  Thermo Scientific Evolution 300 spectrophotometer
  x1  Thermo Scientific MaxQ 4000 orbital shaker
  x1  Thermo Scientific Orbitrap IQ-X
  x1  Thermo Scientific™ Element 2™ HR-ICP-MS
  x1  Thermo Trace 1310 GC
  x1  Thermo Ultimate 3000 system
  x1  Thermo-Fisher Ion Maxx APPI source
  x1  Thermo-Fisher Scienti fi c, Inc., San Jose, CA
  x1  ThermoFisher Dualbeam Helios G4 SEM microscope
  x1  ThermoFisher Ion Max
  x1  ThermoFisher LCQ
  x1  ThermoFisher Scienti fi c oven
  x1  ThermoScientific LTQ-XL LIT
  x1  ThermoScientific Orbitrap Elite
  x1  third octopole
  x1  time-of-flight secondary ion mass spectrometry (ToF-SIMS)
  x1  time-offl ight (TOF) mass spectrometer
  x1  TIMS-FT-ICR MS/MS
  x1  TOC -L series (Shimadzu)
  x1  TOC analyzer
  x1  TOC analyzer (Shimadzu)
  x1  TOC-analyzer (Shimadzu)
  x1  TOC-V WP total organic carbon analyzer
  x1  TOCVCPN total organic C/N analyzer
  x1  TOF
  x1  TOF mass analyzer
  x1  TOF mass spectrometer
  x1  total organic carbon analyzer
  x1  Transmission Electron Microscope (TEM) Philips Tecnai 10
  x1  triple quadrupole instruments
  x1  UltiMate 3000 autosampler
  x1  UltiMate 3000 Dionex
  x1  UltiMate 3000 Dionex highperformance liquid chromatography system
  x1  UltiMate 3000 microflow pump
  x1  Ultimate 3000 nanoLC (Thermo Scientific)
  x1  Ultra Nano HPLC system
  x1  Ultra-high resolution FT-ICR MS
  x1  Ultra-High-Resolution Mass Spectrometer
  x1  Ultrahigh Resolution Mass Spectrometer
  x1  ultrahigh resolution mass spectrometer
  x1  Ultrahigh-Resolution FT-ICR Mass Spectrometer
  x1  ultrahigh-resolution mass spectrometer
  x1  Ultrahigh-Resolution Mass Spectrometer
  x1  Ultrahigh-resolution Mass Spectrometer
  x1  UPLC-Q-TOF MS
  x1  UV -vis spectrophotometer
  x1  UV-2501 PC, Shimadzu
  x1  UV-Vis spectrophotometer
  x1  Varian 3400 gas chromatograph
  x1  Varian CP-3800
  x1  Varian gas chromatograph
  x1  Vario Micro Cube elemental analyzer
  x1  VCPH model TOC analyzer
  x1  Velos
  x1  Velos LTQ-Orbitrap Mass Spectrometer
  x1  Velos Pro dual cell rf ion trap assembly
  x1  Velos Pro dualcell linear ion trap
  x1  Velos Pro-14.5 or 21 tesla Fourier transformion cyclotron resonance (FT-ICR) mass spectrometer
  x1  Velos-Pro dual cell linear RF ion trap
  x1  Vertex 80 v (Bruker)
  x1  Video Plankton Recorder (VPR)
  x1  Voyager-DE PRO
  x1  VP detectors; Shimadzu, Japan
  x1  VP-ITC microcalorimeter
  x1  Waters AutoSpec Premier double-sector mass spectrometer
  x1  Waters GCT Premier
  x1  Waters Synapt G2 HDMS
  x1  Waters UPLC-SQD2
  x1  Waters Xevo G2-XS QToF-MS
  x1  Waters Xevo G2-XS quadrupole time-of-flight
  x1  Winkler titration system
  x1  X-ray powder diffractometer
  x1  Xplora
  x1  YSI 6600 multiprobe
  x1  YSI 6600 V2 multisensor sonde
  x1  YSI EXO2 multi-parameter water quality sonde
  x1  YSI Pro Plus sonde
  x1  Zeiss Axio Observer 7 confocal microscope
  x1  Zeiss Sigma SEM
  x1  Zorbax SB-C18 column

=== ionization_method (419 distinct) ===
  x86  ESI
  x32  APPI
  x31  electrospray ionization (ESI)
  x24  FT-ICR MS
  x18  electrospray ionization
  x18  negative-ion electrospray ionization
  x16  negative-ion ESI
  x15  (+) APPI
  x15  negative electrospray ionization
  x14  atmospheric pressure photoionization (APPI)
  x12  IRMPD
  x8  MALDI
  x7  (+) ESI
  x7  Fourier transform ion cyclotron resonance mass spectrometry (FT-ICR MS)
  x7  GC-MS
  x6  atmospheric pressure photoionization
  x6  Electrospray Ionization
  x6  ETD
  x6  negative ESI
  x5  CID
  x5  direct infusion electrospray ionization
  x5  FTICR MS
  x5  microelectrospray
  x5  nanoelectrospray ionization
  x4  (+)APPI
  x4  APCI
  x4  Atmospheric Pressure Photoionization
  x4  FT-ICR
  x4  microelectrospray source
  x4  positive-ion APPI
  x4  positive-ion atmospheric pressure photoionization (APPI)
  x3  +ESI
  x3  APPI FT-ICR MS
  x3  APPI-MS
  x3  atmospheric pressure ionization
  x3  Atmospheric Pressure Photoionization (APPI)
  x3  collision-induced dissociation (CID)
  x3  direct infusion
  x3  direct infusion negative electrospray ionization
  x3  dopant-assisted photoionization
  x3  Electrospray ionization
  x3  infrared multiphoton dissociation (IRMPD)
  x3  LC-ESI
  x3  microelectrospray ionization
  x3  negative ion mode
  x3  negative mode electrospray ionization
  x3  negative-ion electrospray ionization (ESI)
  x3  Negative-ion ESI
  x3  positive APPI
  x3  positive electrospray ionization
  x3  positive ions
  x3  positive-ion (+) atmospheric pressure photoionization (APPI)
  x3  Positive-ion ESI
  x2  (+)ESI and (-)ESI
  x2  -) ESI
  x2  -ESI
  x2  APPI/ESI
  x2  atmospheric pressure chemical ionization
  x2  Atmospheric Pressure Chemical Ionization
  x2  atmospheric pressure chemical ionization (APCI)
  x2  collision-induced dissociation
  x2  ECD
  x2  EI
  x2  Electrospray Ionization (ESI)
  x2  Electrospray ionization (ESI)
  x2  electrospray ionization (ESI); negative mode
  x2  ESI FT-ICR MS
  x2  ESI-FT-ICR-MS
  x2  Fourier transform ion cyclotron resonance mass spectrometry (FTICR MS)
  x2  heated electrospray ionization (ESI)
  x2  HESI
  x2  inductively coupled plasma (ICP)
  x2  ion chromatography
  x2  LC-MS
  x2  LC-MS/MS
  x2  micro-electrospray
  x2  microelectrospray ionization (ESI)
  x2  MS
  x2  MS/MS
  x2  nano-LC ESI MS/MS
  x2  negative electrospray
  x2  negative electrospray ionization (ESI)
  x2  negative electrospray ionization mode
  x2  negative ion electrospray ionization
  x2  negative ionization
  x2  negative-ion electrospray
  x2  Negative-ion electrospray ionization
  x2  negative-ion heated electrospray ionization (HESI)
  x2  negative-ion mode
  x2  positive nanoelectrospray
  x2  positive-ion electrospray ionization
  x2  positive-ion electrospray ionization (ESI)
  x2  TD LC-MS/MS
  x2  UVPD
  x1  ( -) ESI
  x1  (+) APPI FT-ICR MS and IRMPD
  x1  (+) electrospray ionization (ESI)
  x1  (+/ -ESI) and (+) APPI
  x1  (-) ESI
  x1  (f)ETD (c,z), HCD (b,y), or CID (b,y)
  x1  +) APPI
  x1  +APPI
  x1  +APPI and -ESI
  x1  +APPI FTICR MS via positive-ion atmospheric pressure photoionization (+APPI) coupled to Fourier transform ion cyclotron resonance mass spectrometry (FTICR MS)
  x1  +ESI MS
  x1  - microelectrospray ionization (ESI)
  x1  -ESI (negative-ion electrospray ionization)
  x1  13 C- DOC
  x1  21 T FT-ICR MS
  x1  absorption-mode ECD
  x1  all ionization techniques
  x1  annular dark-field scanning transmission electron microscopy (STEM)
  x1  AP/LIAD-CI
  x1  APCI and APPI modes of operation
  x1  Apollo II ESI source in negative mode
  x1  APPI (10 / 10.6 eV, Kr-lamp)
  x1  APPI (Atmospheric Pressure Photoionization)
  x1  APPI -high-resolution MS
  x1  APPI IRMPD
  x1  APPI MS
  x1  APPI or ESI
  x1  APPI(+), APPI
  x1  APPI, ESI, APCI
  x1  atmospheric photoionization
  x1  atmospheric pressure ionization (e.g., ESI, APPI)
  x1  Atmospheric Pressure Laser Ionization
  x1  atmospheric pressure photo-ionization
  x1  Atmospheric Pressure Photoionization and Laser Desorption Ionization Coupled to Fourier Transform Ion Cyclotron Resonance Mass Spectrometry
  x1  Bayard-Alpert ionization gauge
  x1  bombardment with high-energy electrons
  x1  broadband FT-ICR MS
  x1  chemical ionization
  x1  chemiluminescence detector
  x1  CID fragmentation
  x1  CID FT-ICR MS
  x1  CID MS/MS
  x1  CID with helium
  x1  cluster source
  x1  cold-spray ionization
  x1  collisional ion trapping
  x1  conventional CID
  x1  CZE-MS
  x1  data-dependent ETD
  x1  desorption atmospheric pressure photoionization (DAPPI)
  x1  Direct infusion electrospray ionization
  x1  direct infusion ESI in negative ion mode
  x1  Direct Infusion ESI( ± )
  x1  direct infusion FTICR MS
  x1  direct inlet probe (DIP)
  x1  Direct Insertion Probe-Mass Spectrometry
  x1  direct-infusion
  x1  Direct-infusion broadband APPI
  x1  direct-infusion ESI
  x1  direct-infusion IRMPD FT-ICR MS
  x1  dopant-assisted APPI
  x1  EI-HRToF MS
  x1  electron capture dissociation (ECD)
  x1  electron impact
  x1  Electron Impact Ionization
  x1  electron impact mass spectra
  x1  Electron Ionization
  x1  electron ionization
  x1  electron ionization (EI)
  x1  electron transfer dissociation (ETD) or collision-induced dissociation (CID)
  x1  electron-impact ionization at 70 eV
  x1  electrospray
  x1  electrospray (ESI)
  x1  electrospray ion source
  x1  electrospray ionisation (ESI)
  x1  electrospray ionization (negative mode)
  x1  electrospray ionization and field desorption ioniization
  x1  Electrospray Ionization Fourier Transform Ion Cyclotron Mass Spectrometry
  x1  electrospray ionization fourier transform ion cyclotron resonance mass spectrometry
  x1  electrospray ionization Fourier transform ion cyclotron resonance mass spectroscopy (FT-ICR MS)
  x1  electrospray ionization in negative mode
  x1  electrospray ionization in negative-ion mode (ESI-)
  x1  electrospray ionization in the negative mode, (-) ESI
  x1  electrospray ions
  x1  electrospray-ionization (ESI)
  x1  ESI and APPI
  x1  ESI coupled to FT-ICR MS
  x1  ESI FT-ICR Mass Spectrometry
  x1  ESI FT-ICRMS
  x1  ESI FTICR
  x1  ESI FTICR MS
  x1  ESI ion source
  x1  ESI ionization
  x1  ESI MS
  x1  ESI negative mode
  x1  ESI or MALDI
  x1  ESI Source
  x1  ESI(-)
  x1  ESI, APPI
  x1  ESI-FT-ICR
  x1  ESI-FT-ICR MS
  x1  ESI-FTICR MS
  x1  ESI-MS/MS
  x1  ESIMS
  x1  ETD (FETD) reagent ion source
  x1  ETD or CID
  x1  extended homologous alkylation series of high/medium relative abundance
  x1  external injection, ICR excitation and detection
  x1  FD/FI, ESI, LD/MALDI
  x1  field desorption/field ionization (FD/FI)
  x1  field desorption/ionization mass spectrometry
  x1  Field ionization
  x1  flame ionization detection
  x1  Flame Ionization Detector (GC-FID)
  x1  flame ionization detector (GC-FID)
  x1  flame ionization detector (GC/FID)
  x1  flame ionized detector (FID)
  x1  flame-ionization detection
  x1  Flash Pyrolysis
  x1  Fourier transform ion cyclotron resolution mass spectrometry (FT-ICR MS)
  x1  Fourier transform ion cyclotron resonance (FT-ICR)
  x1  Fourier transform-ion cyclotron resonance mass spectrometry (FT-ICR MS)
  x1  front-end electron transfer dissociation (FETD)
  x1  FT -ICR MS
  x1  FT ICR MS
  x1  FT-ICR-MS
  x1  FT-ICRMS
  x1  FTICR
  x1  fused silica micro electrospray ionization (ESI)
  x1  Gas chromatography-mass spectrometry (GC-MS)
  x1  gas-phase dissociation
  x1  GC-APCI and GC-APPI
  x1  GC-APCI/APPI
  x1  GC/MS
  x1  GCP ICP HR MS
  x1  GC×GC
  x1  GPC-FT-ICR MS
  x1  GPC-ICP-MS
  x1  HCD
  x1  heated electrospray ionization source (HESI)
  x1  heated electrospray source
  x1  heated ESI
  x1  heated ESI ion source
  x1  high capacity electron transfer dissociation (ETD)
  x1  high-energy collisional dissociation
  x1  high-energy collisional dissociation (HCD)
  x1  High-Resolution Mass Spectrometry
  x1  high-temperature combustion
  x1  highresolution two-dimensional gas chromatography with time-offl ight mass spectrometry (GC × GC -TOFMS)
  x1  hydrogen/deuterium-exchange
  x1  ICP-HR-MS
  x1  ICP-MS detection
  x1  in-house micro-ESI source
  x1  inductive-coupled plasma mass spectrometry (ICP-MS)
  x1  inductively coupled high-resolution plasma mass spectrometer (ICP-HRMS)
  x1  inductively coupled mass spectrometer
  x1  Inductively Coupled Plasma
  x1  inductively coupled plasma high resolution mass spectrometry (ICP HR MS)
  x1  inductively coupled plasma high-resolution mass spectrometry
  x1  inductively coupled plasma ion source
  x1  inductively coupled plasma mass spectrometry
  x1  inductively coupled plasma mass spectrometry (ICP-MS)
  x1  Inductively Coupled Plasma Mass Spectrometry (ICP-MS)
  x1  inductively coupled plasma mass spectrometry (ICP-MS/MS)
  x1  inductively coupled plasma optical emission spectrometry (ICP-OES)
  x1  infrared multiple photon dissociation (IRMPD)
  x1  ionization mode
  x1  iTRAQ analysis
  x1  label-free TDP
  x1  laser ablation inductively coupled plasma mass spectrometry
  x1  laser desorption
  x1  laser desorption ionization
  x1  Laser Desorption Ionization (LDI)
  x1  laser desorption ionization (LDI)
  x1  laser vaporization
  x1  laser vaporization (Nd:YAG laser, 532 nm)
  x1  LC-ESI-MS
  x1  LC-Orbitrap
  x1  LCESI-MS
  x1  LDI
  x1  LDI FT-ICR MS
  x1  LDI-MS
  x1  LDI-TOF
  x1  LDI-TOF positive-ion
  x1  LDI/MALDI
  x1  liquid chromatography tandem mass spectrometry (LC-MS/MS)
  x1  Low-energy electron impact ionization
  x1  low-energy electron ionization
  x1  MALDI in-source decay (ISD)
  x1  MALDI MS imaging experiments, elevated-pressure MALDI ion source
  x1  MALDI MSI
  x1  MALDI TOF
  x1  MALDI-MS
  x1  MALDI-TOF-MS
  x1  MALDI-TOF-MS (MALDI)
  x1  MALDI/ESI
  x1  matrix-assisted laser desorption ionization (MALDI)
  x1  Matrix-Assisted Laser Desorption Ionization (MALDI)
  x1  matrix-assisted laser desorption ionization time-of- fl ight/time of fl ight (MALDI-TOF/TOF)
  x1  matrix-assisted laser desorption/ionization (MALDI)
  x1  micro electrospray
  x1  micro- or nano-ESI
  x1  microwave digestion
  x1  molecular methods such as comparative analysis of the 16S rDNA gene and metagenomics
  x1  MS detection
  x1  MS proteomic profiling methods
  x1  MS techniques sensitive to lower mass ranges
  x1  nano ESI (nESI)
  x1  nano-electrospray ionization (nESI)
  x1  nano-ESI
  x1  nanoelectrospray (nanoESI)
  x1  nanoESI
  x1  nanospray desorption electrospray ionization
  x1  nanospray ion source (CaptiveSpray) with a dual ion funnel
  x1  native ESI
  x1  native ESI MS
  x1  native MS analysis online with capillary electrophoresis (CE)
  x1  negative -ion formation
  x1  negative and positive ion electrospray ionization (ESI)
  x1  negative electrospray ion (ESI)
  x1  Negative ESI
  x1  negative ion APPI
  x1  negative ion electrospray
  x1  negative ion ESI
  x1  negative ion mode Electrospray Ionization (ESI)
  x1  negative ion mode electrospray ionization (ESI)
  x1  negative ion mode ESI
  x1  negative ionization mode
  x1  negative ionization mode with ESI
  x1  negative ions
  x1  Negative ions
  x1  negative mode (-) electrospray ionisation (ESI)
  x1  negative mode electrospray ionization (ESI)
  x1  negative mode ESI
  x1  negative mode ionization
  x1  negative polarity electrospray ionization (ESI)
  x1  Negative-ion
  x1  negative-ion APPI FT-ICR
  x1  negative-ion atmospheric pressure photoionization
  x1  negative-ion electron spray ionization
  x1  Negative-Ion Electrospray Ionization
  x1  negative-ion electrospray ionization ( -ESI)
  x1  negative-ion electrospray ionization (ESI -)
  x1  negative-ion electrospray ionization (ESI(-))
  x1  negative-ion Electrospray Ionization Fourier Transform Ion Cyclotron Resonance Mass Spectrometry
  x1  Negative-Ion ESI
  x1  Negative-Ion ESI and Positive-Ion APPI
  x1  negative-ion ESI-FT-ICR-MS
  x1  negative-ion formation
  x1  negative-ion micro-electrospray
  x1  Negative-Ion Microelectrospray
  x1  negative-ion microelectrospray ionization
  x1  negative-ion microelectrospray ionization (ESI)
  x1  Negative-Ion-Mode ESI
  x1  negative-mode electrospray ionization
  x1  nESI
  x1  noncontact atomic force microscopy (nc-AFM)
  x1  nonresonant single-photon ionization
  x1  novo sequencing
  x1  on-line LC-ESI
  x1  photoionization
  x1  photoionized
  x1  photoionized by an ultraviolet Krypton lamp ( ∼ 10 eV)
  x1  photons from an ultraviolet krypton lamp
  x1  positive and negative ion electrospray ionization (ESI)
  x1  positive and negative-ion electrospray ionization
  x1  positive electrospray ionization via direct infusion and high-performance liquid chromatography
  x1  positive ESI
  x1  Positive ion APPI FT-ICR MS
  x1  positive ion electrospray ionization (ESI)
  x1  positive ion ESI
  x1  positive ions [29]
  x1  Positive ions generated at atmospheric pressure
  x1  Positive ions generated at atmospheric pressure enter the skimmer region through a heated metal capillary
  x1  positive ions produced by a pulsed laser cluster source
  x1  positive mode atmospheric pressure photoionization (þ APPI)
  x1  positive mode electrospray ionization (ESI)
  x1  positive or negative nanoelectrospray
  x1  positive- and negative-mode ESI
  x1  positive-and negative-ion electrospray ionization (ESI)
  x1  positive-ion (+) APPI
  x1  Positive-ion APPI
  x1  Positive-Ion APPI
  x1  positive-ion APPI (APPI+)
  x1  Positive-ion APPI broadband
  x1  positive-ion APPI Fourier transform ion cyclotron resonance mass spectrometry (FT-ICR MS)
  x1  Positive-ion APPI FT-ICR MS
  x1  positive-ion atmospheric pressure photoionization (+APPI)
  x1  Positive-Ion Atmospheric Pressure Photoionization (APPI(+))
  x1  Positive-Ion Atmospheric Pressure Photoionization (APPI)
  x1  Positive-Ion Atmospheric Pressure Photoionization Coupled to Infrared Multi-Photon Dissociation (IRMPD)
  x1  Positive-Ion Electrospray Ionization
  x1  positive-ion electrospray ionization (ESI), atmospheric pressure photoionization (APPI)
  x1  positive-ion ESI
  x1  Positive-ion laser desorption/ionization time-of-flight mass spectrometry measurement (LDITOF-MS)
  x1  protonation to form cations
  x1  PTR
  x1  PTR-PIP MS1
  x1  pulsed laser cluster source
  x1  Pyrolysis
  x1  quadrupole mass filtering
  x1  SALDI-MS
  x1  Sanger dideoxy sequencing method
  x1  selected ion monitoring (SIM)
  x1  selected reaction monitoring mode
  x1  Single Photon Ionization
  x1  single-photon ionization
  x1  soft ionization
  x1  soft ionization methods
  x1  solid phase extraction
  x1  source-induced dissociation (SID)
  x1  SPI L 2 MS
  x1  stable nitrogen and carbon isotope analyses
  x1  Standard ESI in negative mode
  x1  thermal cracking
  x1  top-down mass spectrometry
  x1  top-down MS/MS
  x1  two ionization modes (not specified)
  x1  ultrahigh-resolution MS
  x1  UPLC
  x1  UV
  x1  UV absorbance
  x1  vacuum ionization
  x1  vacuum photoionization
  x1  vacuum resonance-enhanced multiphoton ionization (REMPI)

=== sample_type (1749 distinct) ===
  x35  asphaltenes
  x20  water samples
  x15  Water samples
  x14  DOM
  x13  bio-oils
  x12  Asphaltenes
  x11  DOM extracts
  x9  DOM samples
  x9  oil
  x9  proteins
  x8  asphaltene samples
  x8  bio-oil
  x8  crude oil
  x8  DNA
  x7  asphaltene
  x7  DOC concentrations
  x6  dissolved organic matter
  x6  DOC concentration
  x6  Guayule resin
  x6  water
  x5  Methanolic extracts
  x5  seawater
  x5  soil
  x5  soil samples
  x5  Surface water samples
  x5  Water
  x4  Asphaltene
  x4  DOC
  x4  DOM composition
  x4  Filtered water samples
  x4  In vitro material
  x4  metabolites
  x4  oil samples
  x4  petroleum samples
  x4  Soil samples
  x3  asphaltene aggregates
  x3  asphaltene fractions
  x3  Asphaltene samples
  x3  biochar
  x3  carbonic anhydrase
  x3  compounds
  x3  Dissolved organic carbon
  x3  Dissolved Organic Matter
  x3  fullerenes
  x3  guayule resin
  x3  HA sample
  x3  Industrial activated sludge
  x3  iron-bryostatin-1
  x3  Methanol extracts
  x3  Model compounds
  x3  peptides
  x3  petroleum
  x3  petroleum compounds
  x3  PetroPhase 2017 asphaltenes
  x3  petroporphyrins
  x3  phospho-rp53 modforms
  x3  Polar
  x3  porphyrins
  x3  protein
  x3  proteoforms
  x3  pyrolysis oil
  x3  RNA
  x3  sediments
  x3  Soil
  x3  soil leachates
  x3  SPE extracts
  x3  upgraded oil
  x3  whole PetroPhase 2017 asphaltenes
  x3  zooplankton
  x2  algae
  x2  analytes
  x2  Anions
  x2  ARN acids
  x2  asphaltene compounds
  x2  asphaltene nanoaggregates
  x2  asphaltene sample
  x2  asphaltene-rich phase
  x2  bio-oil fractions
  x2  biocrude
  x2  biocrude oil
  x2  biomass
  x2  bitumen
  x2  C + 6
  x2  C7-asphaltenes
  x2  catalyst
  x2  Cells
  x2  Crude oil
  x2  Crude Oil
  x2  crude oil components
  x2  crude oils
  x2  Dissolved organic carbon (DOC)
  x2  Dissolved organic carbon (DOC) concentrations
  x2  Dissolved organic matter
  x2  dissolved organic matter (DOM)
  x2  Dissolved Organic Matter (DOM)
  x2  DNA samples
  x2  DOC concentration measurements
  x2  DOM HR-1 samples
  x2  DOM isolates
  x2  DOM molecular composition
  x2  DOM pool
  x2  DOM standards and fossil fuel-derived samples
  x2  E. coli cell lysate
  x2  Excitation-Emission matrices (EEMs)
  x2  Experimentally measured masses
  x2  Extracts
  x2  Filtered and acidified samples
  x2  Filtered samples
  x2  food waste
  x2  food waste slurry
  x2  Fulvic Acids
  x2  Gas-phase neutrals
  x2  Genomic DNA
  x2  groundwater
  x2  Halobacteriovorax
  x2  Hb
  x2  Histone H4
  x2  histone H4
  x2  Histones
  x2  HTL products
  x2  hydrocarbons
  x2  Immunoglobulins
  x2  intact protein
  x2  intact proteins
  x2  intact rp53
  x2  ions
  x2  leachate
  x2  lipase extracts
  x2  media samples
  x2  microbial community
  x2  molecules
  x2  municipal waste sludge
  x2  MWO and sediment extracts
  x2  Natural Organic Matter
  x2  OSPW extracts
  x2  oxygen
  x2  oxylipins
  x2  paclitaxel
  x2  PCR products
  x2  peatlands
  x2  peptide-like
  x2  petroleum fractions
  x2  Petroleum from Light Distillates to Asphaltenes
  x2  Proteins
  x2  Puri fi ed Asphaltenes
  x2  Samples for DOC concentration
  x2  Sewage Sludge
  x2  Soil extracts and DOM in the porewater
  x2  Soil Organic Matter
  x2  soils
  x2  SPE-DOM samples
  x2  SRFA
  x2  standard proteins
  x2  stormwater
  x2  Stream water
  x2  stream water samples
  x2  sulfur
  x2  Surface sediments
  x2  Surface waters
  x2  total lipids
  x2  V. parahaemolyticus
  x2  WAF samples
  x2  Water-soluble organics
  x2  whole asphaltene samples
  x2  whole asphaltenes
  x1  % ∂ 13 C- DOC, ‰
  x1  'F4 UASE' fraction
  x1  'Rasless' MEFs expressing KRAS4A WT, KRAS4B WT, or KRAS4B G13D
  x1  (C) Paclitaxel complexed with Cu(II) (green) and sucrose
  x1  +APPI, samples
  x1  0.2 liter surface seawater
  x1  0.2 liter surface seawater samples
  x1  1 DOC over 28 days
  x1  1,4-dioxane and protein (representing biomass)
  x1  1,4-Dioxane concentration in the experiment at time t
  x1  1,4-dioxane intermediates
  x1  1,4-Dioxane-metabolizing bacteria
  x1  13 C isotopologues of the same molecule
  x1  16 S ribosomal RNA (rRNA) gene
  x1  16 S rRNA gene sequences
  x1  160 mL serum gas vial samples
  x1  16S RNA gene amplicons
  x1  16S rRNA (gene) sequences
  x1  16S rRNA amplicon sequencing data
  x1  16S rRNA gene
  x1  16S rRNA gene sequences
  x1  16S rRNA gene sequencing
  x1  2,2 ′ -azino-bis(3-ethylbenzothiazoline-6-sulfonic acid) diammonium salt (ABTS)
  x1  21 T FT-ICR MS data
  x1  21 T FT-ICR MS files and elemental compositions
  x1  22 Model compounds with diverse oxygen-containing functional groups
  x1  25 metabolites mixture (10 μ M) and E. coli extract sample
  x1  25-compound metabolite mixture
  x1  25-compound model mixture and E. coli cell lysate
  x1  2D 13 C -1 H HSQC spectra of the 25-compound model mixture and E. coli cell lysate
  x1  2D cross-peaks
  x1  3-D van Krevelen diagrams for crude oils
  x1  300 °C Biochar sample
  x1  a 25-compound model mixture
  x1  a complex mixture of proteins
  x1  a highly abundant homologous alkylation series
  x1  a mixture of ATP and PAPS with added sodium triflate
  x1  AA residues that di ff er from Hb A β
  x1  Absorbance
  x1  Absorbance spectra
  x1  abundant homologous alkylation series
  x1  abundant microbial metabolites in biomass
  x1  acetate
  x1  acetate and sulfate concentrations
  x1  acetone/cyclohexane fraction of Kentucky bluegrass biochar
  x1  Achromobacter liquifaciens ATCC 17716
  x1  Acidi fi ed samples
  x1  acidic asphaltenes
  x1  acidic NSO compounds in crude oils of different geochemical origins
  x1  Active layer and permafrost samples
  x1  Active Microbial Communities
  x1  additive-free low-density PE film
